Job_ID,Job_Title,Company,City,State,Country,Work_Mode,Experience_Level,Experience_Years,Salary_LPA,Open_Positions,Skills,Industry,Annual_Salary_INR,Applications,Education,Employment_Type,Posting_Date,Company_Rating,Job_Status
167,ML Engineer,Infosys,Bengaluru,Maharashtra,India,Onsite,Senior,6,20,17,"Python,SQL",Retail,596704,217,Bachelor,Full-time,2026-05-06,68,Closed
168,BI Developer,Infosys,Bengaluru,Delhi,India,Hybrid,Senior,4,19,7,"Excel,SQL",Finance,1476950,365,Master,Internship,2026-06-07,93,Open
169,Software Engineer,Infosys,Hyderabad,Maharashtra,India,Remote,Mid,2,28,6,"Python,Pandas",Retail,358490,245,Bachelor,Internship,2026-05-24,75,Closed
170,ML Engineer,TechNova,Pune,Tamil Nadu,India,Onsite,Entry,3,24,5,"Python,Pandas",IT Services,915729,312,Bachelor,Contract,2026-03-01,52,Open
171,Data Analyst,Amazon,Hyderabad,Telangana,India,Remote,Senior,5,30,14,"Power BI,SQL",Healthcare,1403587,127,Master,Internship,2026-01-19,64,Open
172,Software Engineer,Accenture,Hyderabad,Telangana,India,Hybrid,Mid,0,24,19,"Excel,SQL",Finance,609441,497,Bachelor,Full-time,2026-06-12,55,Closed
173,Business Analyst,TCS,Bengaluru,Delhi,India,Remote,Mid,6,25,10,"Power BI,SQL",IT Services,1234744,110,Master,Full-time,2026-04-13,94,Closed
174,Software Engineer,Wipro,Mumbai,Maharashtra,India,Remote,Entry,1,29,11,"Python,SQL",Education,1272174,365,Master,Full-time,2026-02-26,88,Open
175,BI Developer,Microsoft,Chennai,Karnataka,India,Remote,Mid,3,19,13,"Excel,SQL",Healthcare,1032857,136,Master,Full-time,2026-04-28,51,Open
176,BI Developer,TechNova,Bengaluru,Tamil Nadu,India,Hybrid,Mid,1,10,7,"Power BI,SQL",IT Services,708266,325,Bachelor,Internship,2026-06-10,88,Open
177,Software Engineer,TechNova,Mumbai,Karnataka,India,Remote,Entry,3,7,6,"Python,SQL",Finance,971756,467,Bachelor,Internship,2026-04-23,84,Closed
178,BI Developer,TechNova,Mumbai,Telangana,India,Hybrid,Senior,6,19,20,"Tableau,SQL",Retail,884990,45,Bachelor,Contract,2026-02-19,86,Closed
179,ML Engineer,Accenture,Mumbai,Tamil Nadu,India,Remote,Mid,2,10,14,"Python,Pandas",IT Services,1156534,372,Master,Internship,2026-02-04,54,Open
180,ML Engineer,Zoho,Mumbai,Maharashtra,India,Hybrid,Entry,3,9,13,"Azure,Python",Retail,928241,465,Bachelor,Internship,2026-02-03,67,Open
181,ML Engineer,Microsoft,Bengaluru,Karnataka,India,Remote,Senior,2,4,16,"Excel,SQL",IT Services,616606,410,Bachelor,Full-time,2026-05-18,95,Closed
182,Business Analyst,Accenture,Mumbai,Maharashtra,India,Remote,Senior,3,5,8,"Excel,SQL",Education,1295810,252,Master,Contract,2026-05-02,87,Open
183,Data Scientist,Zoho,Hyderabad,Maharashtra,India,Remote,Senior,1,8,15,"Python,SQL",IT Services,1179724,448,Master,Full-time,2026-04-24,98,Closed
184,Software Engineer,Accenture,Pune,Telangana,India,Remote,Mid,0,11,20,"Tableau,SQL",Healthcare,572198,292,Bachelor,Contract,2026-01-29,93,Closed
185,Software Engineer,Accenture,Pune,Maharashtra,India,Onsite,Mid,1,12,12,"Python,SQL",Education,477128,166,Bachelor,Full-time,2026-04-24,68,Open
186,BI Developer,Capgemini,Pune,Maharashtra,India,Hybrid,Entry,7,21,6,"Azure,Python",IT Services,424164,9,Master,Full-time,2026-02-13,67,Closed
187,ML Engineer,Google,Mumbai,Telangana,India,Hybrid,Mid,3,30,11,"Excel,SQL",IT Services,348052,225,Bachelor,Contract,2026-02-15,59,Open
188,Data Analyst,Zoho,Chennai,Karnataka,India,Remote,Senior,8,29,20,"Power BI,SQL",IT Services,1186144,113,Master,Internship,2026-03-01,83,Closed
189,Data Analyst,Amazon,Delhi,Maharashtra,India,Hybrid,Senior,4,17,14,"Tableau,SQL",IT Services,464205,241,Master,Full-time,2026-02-18,77,Open
190,ML Engineer,Microsoft,Delhi,Delhi,India,Remote,Mid,6,26,19,"Excel,SQL",Healthcare,1784014,233,Master,Internship,2026-05-20,74,Closed
191,Data Scientist,Microsoft,Mumbai,Delhi,India,Hybrid,Entry,1,11,16,"Power BI,SQL",Healthcare,1532920,129,Master,Full-time,2026-03-03,60,Closed
192,Business Analyst,TCS,Chennai,Maharashtra,India,Remote,Entry,1,17,18,"Python,SQL",IT Services,869256,26,Master,Internship,2026-01-29,91,Open
193,ML Engineer,Google,Chennai,Telangana,India,Hybrid,Senior,4,5,11,"Azure,Python",Retail,1476557,178,Master,Contract,2026-04-02,95,Closed
194,Data Scientist,TCS,Bengaluru,Tamil Nadu,India,Hybrid,Senior,1,23,14,"Tableau,SQL",Finance,604736,391,Bachelor,Internship,2026-05-31,63,Closed
195,Business Analyst,Capgemini,Mumbai,Delhi,India,Onsite,Associate,3,12,9,"Azure,Python",Finance,1656312,204,Master,Contract,2026-06-30,72,Open
196,Data Analyst,TechNova,Hyderabad,Karnataka,India,Remote,Senior,7,19,12,"Python,Pandas",Education,1008736,473,Master,Contract,2026-05-17,55,Open
197,ML Engineer,Google,Bengaluru,Tamil Nadu,India,Remote,Entry,2,11,10,"Azure,Python",Retail,1143594,365,Master,Internship,2026-02-05,93,Closed
198,BI Developer,Infosys,Delhi,Maharashtra,India,Remote,Entry,5,7,4,"Azure,Python",Retail,1636576,28,Master,Contract,2026-05-23,92,Open
199,ML Engineer,Google,Hyderabad,Delhi,India,Onsite,Mid,6,25,5,"Tableau,SQL",Retail,1739634,353,Bachelor,Contract,2026-06-27,75,Open
200,Data Analyst,TechNova,Mumbai,Delhi,India,Hybrid,Associate,6,26,5,"Power BI,SQL",Healthcare,1383025,358,Master,Internship,2026-05-25,60,Closed
201,ML Engineer,Amazon,Hyderabad,Tamil Nadu,India,Onsite,Senior,2,13,9,"Python,Pandas",Retail,1510882,474,Bachelor,Internship,2026-03-17,91,Open
202,ML Engineer,Amazon,Pune,Telangana,India,Hybrid,Entry,4,8,12,"Python,Pandas",Healthcare,561809,130,Bachelor,Full-time,2026-06-04,92,Open
203,Business Analyst,Google,Bengaluru,Karnataka,India,Remote,Entry,1,29,7,"Azure,Python",IT Services,1514324,336,Bachelor,Full-time,2026-04-30,66,Closed
204,Data Scientist,Infosys,Chennai,Maharashtra,India,Onsite,Associate,2,20,19,"Power BI,SQL",Healthcare,1568249,203,Bachelor,Contract,2026-02-07,83,Open
205,Data Analyst,TechNova,Mumbai,Telangana,India,Hybrid,Entry,0,30,5,"Azure,Python",Healthcare,1450793,156,Master,Contract,2026-06-11,74,Open
206,Business Analyst,Wipro,Delhi,Karnataka,India,Onsite,Entry,5,30,18,"Python,SQL",Retail,1709650,79,Master,Full-time,2026-06-15,73,Closed
207,Data Scientist,Amazon,Bengaluru,Delhi,India,Onsite,Entry,3,25,19,"Excel,SQL",Finance,1156487,342,Master,Contract,2026-02-24,89,Closed
208,Data Scientist,TechNova,Mumbai,Telangana,India,Onsite,Mid,3,9,11,"Azure,Python",Finance,1088835,177,Master,Full-time,2026-01-29,81,Open
209,BI Developer,Infosys,Mumbai,Telangana,India,Remote,Entry,6,15,8,"Python,SQL",Retail,1386360,341,Bachelor,Full-time,2026-04-20,63,Closed
210,Software Engineer,Capgemini,Hyderabad,Telangana,India,Remote,Entry,3,11,19,"Tableau,SQL",Education,333439,175,Bachelor,Full-time,2026-04-04,94,Open
211,Software Engineer,Accenture,Chennai,Maharashtra,India,Hybrid,Mid,3,6,4,"Python,Pandas",Healthcare,1502032,168,Master,Contract,2026-03-08,87,Closed
212,ML Engineer,Wipro,Hyderabad,Delhi,India,Hybrid,Associate,7,14,13,"Azure,Python",IT Services,522677,304,Bachelor,Full-time,2026-04-14,89,Open
213,BI Developer,Wipro,Pune,Maharashtra,India,Remote,Entry,6,7,10,"Python,Pandas",Retail,1335474,50,Master,Internship,2026-05-18,60,Closed
214,Software Engineer,Wipro,Mumbai,Tamil Nadu,India,Hybrid,Associate,4,29,20,"Excel,SQL",Retail,579692,223,Master,Internship,2026-02-25,70,Open
215,Data Analyst,Wipro,Mumbai,Delhi,India,Hybrid,Mid,4,8,13,"Excel,SQL",Healthcare,612555,132,Master,Internship,2026-03-13,78,Closed
216,BI Developer,TechNova,Chennai,Delhi,India,Hybrid,Entry,8,26,13,"Python,SQL",Retail,528190,489,Master,Full-time,2026-02-13,50,Closed
217,ML Engineer,Capgemini,Mumbai,Maharashtra,India,Remote,Entry,0,13,4,"Azure,Python",Retail,354666,86,Master,Internship,2026-03-03,89,Open
218,Data Scientist,TCS,Chennai,Tamil Nadu,India,Hybrid,Entry,6,12,17,"Python,SQL",Finance,999648,214,Master,Internship,2026-04-20,63,Open
219,Software Engineer,Zoho,Delhi,Karnataka,India,Onsite,Senior,1,28,17,"Azure,Python",Retail,757533,130,Bachelor,Contract,2026-03-28,52,Closed
220,Business Analyst,Amazon,Hyderabad,Maharashtra,India,Hybrid,Mid,1,12,5,"Python,Pandas",Finance,833559,280,Bachelor,Full-time,2026-01-22,52,Closed
221,Data Analyst,Amazon,Mumbai,Telangana,India,Onsite,Senior,5,6,12,"Power BI,SQL",Education,1761329,102,Bachelor,Full-time,2026-05-22,94,Closed
222,ML Engineer,TechNova,Bengaluru,Maharashtra,India,Remote,Entry,8,16,9,"Python,SQL",Retail,1669733,212,Bachelor,Full-time,2026-05-16,64,Open
223,BI Developer,Microsoft,Mumbai,Telangana,India,Onsite,Mid,3,19,12,"Python,Pandas",Finance,1707436,149,Master,Internship,2026-06-06,59,Closed
224,ML Engineer,Wipro,Mumbai,Karnataka,India,Onsite,Entry,1,9,12,"Power BI,SQL",Healthcare,760628,83,Bachelor,Internship,2026-04-03,64,Closed
225,Data Scientist,Accenture,Delhi,Telangana,India,Remote,Entry,2,26,19,"Python,Pandas",Healthcare,1068713,207,Master,Internship,2026-03-09,62,Closed
226,Data Scientist,Google,Mumbai,Karnataka,India,Hybrid,Associate,6,4,6,"Excel,SQL",IT Services,1335211,106,Master,Contract,2026-03-13,52,Closed
227,Data Analyst,Amazon,Pune,Maharashtra,India,Hybrid,Mid,7,27,10,"Azure,Python",Retail,1121201,148,Bachelor,Full-time,2026-03-28,96,Open
228,Data Scientist,Capgemini,Mumbai,Maharashtra,India,Hybrid,Entry,6,4,17,"Tableau,SQL",Finance,536316,117,Master,Contract,2026-06-30,61,Open
229,ML Engineer,Infosys,Delhi,Telangana,India,Onsite,Senior,2,15,19,"Tableau,SQL",Finance,378387,257,Bachelor,Internship,2026-02-26,65,Open
230,Data Scientist,Microsoft,Chennai,Tamil Nadu,India,Hybrid,Associate,0,12,8,"Power BI,SQL",IT Services,627991,301,Master,Contract,2026-01-31,98,Open
231,Business Analyst,TCS,Mumbai,Maharashtra,India,Hybrid,Senior,2,22,6,"Python,Pandas",Finance,727631,37,Bachelor,Full-time,2026-01-19,62,Open
232,Data Scientist,Infosys,Mumbai,Telangana,India,Hybrid,Mid,2,24,19,"Python,Pandas",Education,1507338,363,Bachelor,Full-time,2026-05-21,85,Open
233,Software Engineer,Zoho,Hyderabad,Karnataka,India,Onsite,Senior,5,24,9,"Python,SQL",IT Services,1070258,441,Master,Full-time,2026-04-22,92,Closed
234,Data Scientist,Capgemini,Bengaluru,Maharashtra,India,Onsite,Senior,8,12,10,"Power BI,SQL",Education,762175,144,Bachelor,Internship,2026-05-27,55,Open
235,ML Engineer,Accenture,Delhi,Telangana,India,Onsite,Entry,6,9,5,"Excel,SQL",Healthcare,1603061,107,Master,Full-time,2026-04-19,98,Closed
236,BI Developer,Accenture,Delhi,Tamil Nadu,India,Onsite,Entry,6,8,4,"Tableau,SQL",Retail,1317726,188,Master,Full-time,2026-03-25,91,Closed
237,Business Analyst,Microsoft,Chennai,Delhi,India,Remote,Associate,5,4,8,"Python,Pandas",Finance,1248092,74,Bachelor,Contract,2026-04-10,82,Closed
238,Data Analyst,Microsoft,Chennai,Tamil Nadu,India,Hybrid,Senior,5,9,5,"Tableau,SQL",Retail,762529,493,Master,Full-time,2026-06-27,60,Open
239,ML Engineer,Capgemini,Delhi,Telangana,India,Onsite,Associate,3,12,7,"Tableau,SQL",IT Services,376901,319,Master,Full-time,2026-02-20,83,Open
240,ML Engineer,Infosys,Pune,Karnataka,India,Remote,Associate,5,24,15,"Python,Pandas",Finance,1139428,237,Bachelor,Contract,2026-04-27,73,Open
241,Business Analyst,Amazon,Hyderabad,Telangana,India,Remote,Entry,7,28,16,"Excel,SQL",Finance,927425,376,Bachelor,Internship,2026-03-14,71,Closed
242,Data Analyst,TechNova,Chennai,Karnataka,India,Hybrid,Mid,0,11,20,"Excel,SQL",IT Services,1643173,127,Bachelor,Full-time,2026-02-24,98,Closed
243,Data Scientist,Google,Chennai,Maharashtra,India,Hybrid,Senior,3,10,20,"Tableau,SQL",Retail,1489131,135,Bachelor,Full-time,2026-03-30,59,Closed
244,Data Scientist,Infosys,Mumbai,Karnataka,India,Onsite,Associate,2,15,8,"Tableau,SQL",Healthcare,707507,66,Bachelor,Internship,2026-02-08,94,Open
245,Data Analyst,Amazon,Hyderabad,Telangana,India,Remote,Associate,0,5,18,"Azure,Python",Retail,1797536,203,Master,Internship,2026-02-02,58,Closed
246,Data Scientist,Google,Hyderabad,Telangana,India,Remote,Mid,0,12,11,"Azure,Python",IT Services,1347478,30,Bachelor,Full-time,2026-04-20,88,Closed
247,Software Engineer,Accenture,Bengaluru,Maharashtra,India,Onsite,Senior,3,21,12,"Power BI,SQL",Finance,638733,46,Master,Contract,2026-01-01,55,Open
248,Business Analyst,Accenture,Hyderabad,Delhi,India,Hybrid,Entry,6,21,15,"Power BI,SQL",Finance,1596004,52,Master,Full-time,2026-05-23,93,Closed
249,Data Analyst,Google,Pune,Karnataka,India,Remote,Mid,5,15,15,"Tableau,SQL",Healthcare,1202495,264,Bachelor,Full-time,2026-06-06,76,Closed
250,Software Engineer,Google,Hyderabad,Tamil Nadu,India,Hybrid,Entry,3,12,17,"Azure,Python",Finance,701625,142,Bachelor,Full-time,2026-05-15,87,Closed
251,Software Engineer,Infosys,Hyderabad,Delhi,India,Remote,Senior,3,17,17,"Python,SQL",Finance,1333582,412,Master,Internship,2026-01-15,68,Closed
252,ML Engineer,Zoho,Bengaluru,Delhi,India,Hybrid,Senior,1,21,15,"Tableau,SQL",Education,688206,31,Bachelor,Full-time,2026-01-23,51,Closed
253,Business Analyst,Microsoft,Mumbai,Maharashtra,India,Hybrid,Associate,3,3,11,"Tableau,SQL",Education,419026,335,Bachelor,Internship,2026-03-02,55,Open
254,ML Engineer,Wipro,Bengaluru,Telangana,India,Onsite,Associate,1,11,17,"Excel,SQL",Education,389015,280,Bachelor,Internship,2026-02-06,79,Open
255,Data Scientist,Wipro,Hyderabad,Maharashtra,India,Hybrid,Senior,4,24,7,"Tableau,SQL",IT Services,1798375,54,Master,Full-time,2026-06-12,63,Open
256,Data Analyst,Accenture,Pune,Tamil Nadu,India,Hybrid,Associate,4,12,18,"Python,Pandas",Education,1501966,365,Bachelor,Internship,2026-06-11,79,Closed
257,Software Engineer,TechNova,Chennai,Telangana,India,Onsite,Senior,3,26,13,"Python,Pandas",Finance,1647507,310,Master,Contract,2026-01-22,96,Closed
258,Business Analyst,Google,Chennai,Telangana,India,Hybrid,Senior,5,27,7,"Tableau,SQL",IT Services,748922,352,Master,Contract,2026-02-26,63,Closed
259,Software Engineer,TCS,Delhi,Maharashtra,India,Hybrid,Associate,1,19,9,"Python,SQL",Education,744866,388,Master,Internship,2026-01-16,69,Closed
260,Business Analyst,TechNova,Delhi,Maharashtra,India,Onsite,Mid,6,25,15,"Power BI,SQL",Healthcare,726386,342,Master,Internship,2026-05-02,80,Closed
261,ML Engineer,Zoho,Hyderabad,Telangana,India,Remote,Entry,5,17,13,"Tableau,SQL",Finance,1367529,462,Master,Full-time,2026-06-25,59,Open
262,Software Engineer,Accenture,Pune,Tamil Nadu,India,Hybrid,Senior,3,7,6,"Python,SQL",Finance,1282984,308,Master,Full-time,2026-03-07,68,Closed
263,Data Analyst,Wipro,Bengaluru,Tamil Nadu,India,Hybrid,Mid,4,25,17,"Tableau,SQL",IT Services,1688627,381,Bachelor,Full-time,2026-03-10,60,Closed
264,Data Analyst,TechNova,Hyderabad,Telangana,India,Remote,Mid,7,4,15,"Excel,SQL",Education,1616133,108,Master,Internship,2026-04-21,67,Open
265,ML Engineer,Capgemini,Mumbai,Tamil Nadu,India,Remote,Associate,2,15,14,"Excel,SQL",Retail,651111,149,Bachelor,Contract,2026-03-15,51,Open
266,ML Engineer,Google,Chennai,Delhi,India,Hybrid,Entry,1,30,4,"Python,Pandas",IT Services,1347082,443,Bachelor,Contract,2026-04-18,87,Open
267,BI Developer,Microsoft,Hyderabad,Karnataka,India,Remote,Senior,7,11,17,"Azure,Python",Education,510953,213,Master,Internship,2026-04-15,83,Closed
268,Data Analyst,Zoho,Bengaluru,Telangana,India,Remote,Senior,5,6,14,"Azure,Python",IT Services,726803,308,Master,Full-time,2026-01-24,60,Closed
269,Business Analyst,Wipro,Mumbai,Delhi,India,Hybrid,Senior,8,17,16,"Excel,SQL",Education,1636833,268,Master,Full-time,2026-01-21,93,Open
270,Business Analyst,Wipro,Bengaluru,Karnataka,India,Remote,Associate,7,28,8,"Python,SQL",Retail,1362100,280,Master,Contract,2026-01-01,89,Closed
271,Software Engineer,Microsoft,Delhi,Maharashtra,India,Hybrid,Senior,2,24,10,"Python,Pandas",IT Services,875346,312,Bachelor,Contract,2026-05-20,63,Open
272,BI Developer,TechNova,Hyderabad,Karnataka,India,Remote,Mid,7,13,8,"Tableau,SQL",IT Services,1684703,421,Master,Internship,2026-04-10,54,Open
273,Data Analyst,Infosys,Chennai,Karnataka,India,Hybrid,Entry,3,30,17,"Excel,SQL",Healthcare,1689004,462,Master,Full-time,2026-01-01,93,Open
274,Data Analyst,Capgemini,Chennai,Maharashtra,India,Hybrid,Entry,0,24,5,"Power BI,SQL",Retail,1557711,365,Bachelor,Full-time,2026-04-15,54,Open
275,ML Engineer,TechNova,Hyderabad,Delhi,India,Onsite,Mid,2,17,5,"Python,SQL",Healthcare,634256,391,Bachelor,Internship,2026-04-27,70,Open
276,Data Scientist,Infosys,Bengaluru,Telangana,India,Onsite,Senior,7,9,6,"Power BI,SQL",Healthcare,363230,329,Bachelor,Full-time,2026-02-07,93,Open
277,ML Engineer,Amazon,Pune,Tamil Nadu,India,Remote,Mid,2,11,7,"Python,SQL",Healthcare,786579,192,Master,Internship,2026-03-04,58,Closed
278,Data Scientist,Microsoft,Chennai,Telangana,India,Remote,Associate,7,15,7,"Python,SQL",Retail,1299828,494,Bachelor,Contract,2026-02-05,94,Closed
279,Data Scientist,TCS,Bengaluru,Maharashtra,India,Remote,Associate,2,16,10,"Azure,Python",Healthcare,1330408,116,Bachelor,Full-time,2026-05-01,57,Closed
280,Software Engineer,TechNova,Bengaluru,Maharashtra,India,Onsite,Senior,7,17,18,"Azure,Python",Education,1592477,334,Master,Contract,2026-01-18,52,Open
281,Data Scientist,TCS,Mumbai,Tamil Nadu,India,Remote,Mid,1,29,4,"Azure,Python",Finance,716238,481,Master,Full-time,2026-06-24,69,Closed
282,Data Scientist,Accenture,Chennai,Karnataka,India,Hybrid,Mid,2,28,7,"Python,SQL",Healthcare,623825,355,Master,Contract,2026-06-18,79,Open
283,ML Engineer,Capgemini,Chennai,Tamil Nadu,India,Remote,Associate,6,7,16,"Python,Pandas",Education,1038511,464,Bachelor,Full-time,2026-02-27,85,Closed
284,Data Scientist,Wipro,Delhi,Telangana,India,Hybrid,Mid,0,30,7,"Python,Pandas",Healthcare,873297,29,Master,Contract,2026-05-27,53,Closed
285,Software Engineer,Zoho,Delhi,Maharashtra,India,Onsite,Associate,2,19,5,"Python,Pandas",Healthcare,702356,161,Bachelor,Internship,2026-03-23,57,Open
286,BI Developer,Amazon,Hyderabad,Delhi,India,Remote,Entry,4,10,12,"Tableau,SQL",Finance,1250373,420,Master,Full-time,2026-04-18,59,Closed
287,Business Analyst,TCS,Pune,Tamil Nadu,India,Onsite,Senior,8,26,5,"Python,Pandas",IT Services,1745562,414,Master,Contract,2026-05-11,79,Open
288,ML Engineer,Zoho,Pune,Tamil Nadu,India,Onsite,Entry,4,11,14,"Tableau,SQL",IT Services,593819,278,Bachelor,Full-time,2026-06-17,70,Open
289,Data Scientist,Zoho,Mumbai,Karnataka,India,Onsite,Senior,8,5,17,"Excel,SQL",Finance,1265798,207,Master,Internship,2026-02-11,68,Closed
290,Data Analyst,Microsoft,Bengaluru,Tamil Nadu,India,Remote,Associate,5,18,20,"Power BI,SQL",Finance,1772877,67,Master,Full-time,2026-05-23,54,Closed
291,Software Engineer,Wipro,Delhi,Telangana,India,Hybrid,Mid,4,16,16,"Python,Pandas",Retail,1072483,166,Master,Full-time,2026-06-13,58,Closed
292,Software Engineer,Wipro,Pune,Delhi,India,Onsite,Entry,4,19,19,"Excel,SQL",Retail,575559,228,Bachelor,Internship,2026-03-06,94,Closed
293,Business Analyst,Capgemini,Chennai,Delhi,India,Onsite,Mid,2,28,17,"Azure,Python",Retail,938292,138,Bachelor,Internship,2026-02-08,50,Closed
294,Data Analyst,Wipro,Pune,Maharashtra,India,Remote,Senior,4,18,20,"Power BI,SQL",Healthcare,611020,105,Master,Full-time,2026-04-02,57,Closed
295,BI Developer,Microsoft,Pune,Delhi,India,Hybrid,Associate,0,9,16,"Excel,SQL",Healthcare,1323575,148,Bachelor,Contract,2026-02-06,55,Open
296,ML Engineer,Capgemini,Pune,Telangana,India,Hybrid,Senior,5,30,18,"Excel,SQL",Healthcare,552527,345,Master,Full-time,2026-01-07,68,Open
297,Data Analyst,Amazon,Delhi,Telangana,India,Hybrid,Mid,1,15,18,"Excel,SQL",Education,886452,190,Bachelor,Contract,2026-05-31,53,Open
298,BI Developer,Capgemini,Chennai,Maharashtra,India,Remote,Associate,5,7,10,"Python,Pandas",Finance,890310,176,Bachelor,Internship,2026-04-07,94,Open
299,Data Analyst,Amazon,Pune,Telangana,India,Onsite,Senior,7,18,15,"Python,Pandas",Retail,443150,498,Bachelor,Contract,2026-06-07,53,Closed
300,Software Engineer,Zoho,Mumbai,Maharashtra,India,Remote,Associate,1,28,12,"Python,Pandas",Retail,1282686,163,Master,Internship,2026-01-27,55,Closed
301,Data Scientist,Microsoft,Delhi,Tamil Nadu,India,Onsite,Associate,6,5,8,"Python,Pandas",IT Services,1188605,470,Bachelor,Full-time,2026-06-02,50,Open
302,Data Analyst,Capgemini,Chennai,Delhi,India,Onsite,Mid,6,24,16,"Python,SQL",Retail,1657520,230,Master,Internship,2026-01-26,77,Closed
303,ML Engineer,Microsoft,Mumbai,Karnataka,India,Onsite,Senior,6,30,7,"Excel,SQL",Healthcare,1614802,425,Bachelor,Contract,2026-04-12,92,Open
304,Business Analyst,TechNova,Chennai,Telangana,India,Remote,Associate,6,17,4,"Python,Pandas",Education,1486664,205,Bachelor,Internship,2026-01-25,75,Open
305,Business Analyst,Accenture,Mumbai,Maharashtra,India,Hybrid,Mid,2,12,8,"Tableau,SQL",Education,593530,283,Bachelor,Full-time,2026-01-08,87,Open
306,Data Analyst,Accenture,Pune,Delhi,India,Hybrid,Senior,6,19,4,"Python,Pandas",Finance,1790298,194,Master,Internship,2026-02-20,51,Closed
307,ML Engineer,Accenture,Pune,Telangana,India,Onsite,Senior,8,14,12,"Python,SQL",IT Services,1792515,179,Master,Contract,2026-01-28,73,Closed
308,ML Engineer,Google,Pune,Maharashtra,India,Remote,Entry,7,30,14,"Power BI,SQL",IT Services,341027,179,Bachelor,Internship,2026-06-23,61,Closed
309,Business Analyst,TCS,Pune,Tamil Nadu,India,Onsite,Mid,7,25,15,"Power BI,SQL",Finance,391250,149,Master,Internship,2026-02-01,85,Closed
310,Data Scientist,Accenture,Chennai,Telangana,India,Remote,Associate,3,8,13,"Python,SQL",Healthcare,653480,200,Master,Internship,2026-06-02,61,Closed
311,Software Engineer,Infosys,Hyderabad,Delhi,India,Remote,Entry,8,22,9,"Python,Pandas",Education,563748,482,Master,Contract,2026-04-12,59,Closed
312,Data Scientist,TechNova,Bengaluru,Karnataka,India,Remote,Entry,0,23,5,"Python,Pandas",Healthcare,766495,268,Bachelor,Internship,2026-03-29,54,Open
